value,year,month,day,hour,timestamp
29.94263013698629,2022,7,24,14,20220724141200
33.550425000000004,2022,7,24,15,20220724154800
35.74938333333333,2022,7,24,16,20220724168400
44.58145833333332,2022,7,24,17,20220724172000
52.99212500000001,2022,7,24,18,20220724185600
52.89008333333332,2022,7,24,19,20220724199200
60.18190833333333,2022,7,24,20,20220724202800
65.63661666666668,2022,7,24,21,20220724216400
67.75874166666671,2022,7,24,22,20220724220000
70.71449166666666,2022,7,24,23,20220724233600
74.53130252100843,2022,7,25,0,20220725007200
78.58488235294116,2022,7,25,1,20220725010800
79.98080508474575,2022,7,25,2,20220725024400
83.00635833333335,2022,7,25,3,20220725038000
86.49465546218484,2022,7,25,4,20220725041600
88.20148333333331,2022,7,25,5,20220725055200
80.77249166666668,2022,7,25,6,20220725068800
71.25626666666666,2022,7,25,7,20220725072400
60.04624166666664,2022,7,25,8,20220725086000
50.21060833333333,2022,7,25,9,20220725099600
41.701875,2022,7,25,10,20220725103200
34.453514018691585,2022,7,25,11,20220725116800
36.162084033613446,2022,7,25,12,20220725120400
35.29439495798317,2022,7,25,13,20220725134000
38.20435042735043,2022,7,25,14,20220725147600
44.29447663551404,2022,7,25,15,20220725151200
54.47074166666669,2022,7,25,16,20220725164800
47.199605042016806,2022,7,25,17,20220725178400
55.21538333333332,2022,7,25,18,20220725182000
58.99710833333335,2022,7,25,19,20220725195600
67.13571428571427,2022,7,25,20,20220725209200
64.9447166666667,2022,7,25,21,20220725212800
62.371900000000025,2022,7,25,22,20220725226400
67.95608333333331,2022,7,25,23,20220725230000
69.42824786324786,2022,7,26,0,20220726003600
78.61096638655464,2022,7,26,1,20220726017200
80.60131932773102,2022,7,26,2,20220726020800
78.45103333333336,2022,7,26,3,20220726034400
81.51284166666666,2022,7,26,4,20220726048000
79.41654166666665,2022,7,26,5,20220726051600
74.0378151260504,2022,7,26,6,20220726065200
64.99071666666663,2022,7,26,7,20220726078800
56.481783333333325,2022,7,26,8,20220726082400
50.97465833333332,2022,7,26,9,20220726096000
44.91978991596641,2022,7,26,10,20220726109600
36.41894915254239,2022,7,26,11,20220726113200
36.13440833333332,2022,7,26,12,20220726126800
35.99275833333334,2022,7,26,13,20220726130400
35.90601666666665,2022,7,26,14,20220726144000
41.329566666666665,2022,7,26,15,20220726157600
48.84924166666666,2022,7,26,16,20220726161200
52.70170833333332,2022,7,26,17,20220726174800
52.67615000000001,2022,7,26,18,20220726188400
56.973033333333326,2022,7,26,19,20220726192000
60.730158333333335,2022,7,26,20,20220726205600
61.66678333333334,2022,7,26,21,20220726219200
61.966635593220346,2022,7,26,22,20220726222800
66.63895833333332,2022,7,26,23,20220726236400
73.21914166666667,2022,7,27,0,20220727000000
72.06725210084032,2022,7,27,1,20220727013600
94.81798936170216,2022,7,27,2,20220727027200
94.23496610169488,2022,7,27,3,20220727030800
95.31611666666667,2022,7,27,4,20220727044400
96.0996333333334,2022,7,27,5,20220727058000
93.87471666666671,2022,7,27,6,20220727061600
90.16344999999998,2022,7,27,7,20220727075200
84.36458333333331,2022,7,27,8,20220727088800
72.29002631578945,2022,7,27,9,20220727092400
62.3647767857143,2022,7,27,10,20220727106000
51.09895762711861,2022,7,27,11,20220727119600
50.44023728813559,2022,7,27,12,20220727123200
49.99325833333331,2022,7,27,13,20220727136800
49.13370270270268,2022,7,27,14,20220727140400
51.08385833333333,2022,7,27,15,20220727154000
54.41041666666664,2022,7,27,16,20220727167600
55.3804537815126,2022,7,27,17,20220727171200
60.4535083333333,2022,7,27,18,20220727184800
69.77714285714286,2022,7,27,19,20220727198400
72.5233361344538,2022,7,27,20,20220727202000
69.93438655462182,2022,7,27,21,20220727215600
77.4074054054054,2022,7,27,22,20220727229200
83.561,2022,7,27,23,20220727232800
88.33715315315314,2022,7,28,0,20220728006400
91.1166218487395,2022,7,28,1,20220728010000
92.42819166666668,2022,7,28,2,20220728023600
93.3218083333333,2022,7,28,3,20220728037200
93.64117500000002,2022,7,28,4,20220728040800
93.9931512605042,2022,7,28,5,20220728054400
90.5525333333333,2022,7,28,6,20220728068000
76.92465833333333,2022,7,28,7,20220728071600
63.33449579831932,2022,7,28,8,20220728085200
58.22361666666664,2022,7,28,9,20220728098800
52.626456896551744,2022,7,28,10,20220728102400
46.45131666666667,2022,7,28,11,20220728116000
45.98722500000001,2022,7,28,12,20220728129600
54.39836666666668,2022,7,28,13,20220728133200
63.77666666666666,2022,7,28,14,20220728146800
53.34502499999999,2022,7,28,15,20220728150400
53.68068067226892,2022,7,28,16,20220728164000
55.28415,2022,7,28,17,20220728177600
59.28547500000003,2022,7,28,18,20220728181200
68.61939166666666,2022,7,28,19,20220728194800
74.86684999999999,2022,7,28,20,20220728208400
79.24173949579834,2022,7,28,21,20220728212000
81.10200840336135,2022,7,28,22,20220728225600
83.36842857142858,2022,7,28,23,20220728239200
87.20366666666665,2022,7,29,0,20220729002800
85.61620168067226,2022,7,29,1,20220729016400
85.50865,2022,7,29,2,20220729020000
84.68767499999998,2022,7,29,3,20220729033600
89.33000833333334,2022,7,29,4,20220729047200
90.99182203389827,2022,7,29,5,20220729050800
87.96224166666669,2022,7,29,6,20220729064400
75.05623214285716,2022,7,29,7,20220729078000
62.34695,2022,7,29,8,20220729081600
54.96748333333333,2022,7,29,9,20220729095200
50.20110833333332,2022,7,29,10,20220729108800
43.71419166666668,2022,7,29,11,20220729112400
43.600058823529416,2022,7,29,12,20220729126000
47.06223333333333,2022,7,29,13,20220729139600
40.56579831932773,2022,7,29,14,20220729143200
51.69135833333336,2022,7,29,15,20220729156800
91.15412711864408,2022,7,29,16,20220729160400
93.36824166666663,2022,7,29,17,20220729174000
93.9201333333333,2022,7,29,18,20220729187600
95.777625,2022,7,29,19,20220729191200
96.34241666666662,2022,7,29,20,20220729204800
95.78692499999995,2022,7,29,21,20220729218400
95.254925,2022,7,29,22,20220729222000
95.89047500000004,2022,7,29,23,20220729235600
95.87215,2022,7,30,0,20220730009200
96.38948333333327,2022,7,30,1,20220730012800
96.51247499999998,2022,7,30,2,20220730026400
96.37038333333336,2022,7,30,3,20220730030000
96.57948739495802,2022,7,30,4,20220730043600
96.54571428571424,2022,7,30,5,20220730057200
