value,year,month,day,hour,timestamp
25.08472602739726,2022,7,24,14,20220724141200
22.964,2022,7,24,15,20220724154800
28.263208333333328,2022,7,24,16,20220724168400
34.68278991596638,2022,7,24,17,20220724172000
48.61354166666668,2022,7,24,18,20220724185600
55.32641666666669,2022,7,24,19,20220724199200
57.44068333333334,2022,7,24,20,20220724202800
61.81278151260501,2022,7,24,21,20220724216400
67.54476666666667,2022,7,24,22,20220724220000
71.38767499999996,2022,7,24,23,20220724233600
74.28878151260503,2022,7,25,0,20220725007200
77.37416666666664,2022,7,25,1,20220725010800
79.08350847457628,2022,7,25,2,20220725024400
81.79167499999996,2022,7,25,3,20220725038000
84.12321848739498,2022,7,25,4,20220725041600
85.11674166666668,2022,7,25,5,20220725055200
80.38076666666666,2022,7,25,6,20220725068800
71.38821666666664,2022,7,25,7,20220725072400
60.67276666666663,2022,7,25,8,20220725086000
47.244150000000005,2022,7,25,9,20220725099600
35.3839583333333,2022,7,25,10,20220725103200
26.78017431192661,2022,7,25,11,20220725116800
29.10183333333333,2022,7,25,12,20220725120400
29.11236974789915,2022,7,25,13,20220725134000
29.119737288135592,2022,7,25,14,20220725147600
34.42673394495413,2022,7,25,15,20220725151200
48.85688333333333,2022,7,25,16,20220725164800
38.532216666666656,2022,7,25,17,20220725178400
52.77158333333335,2022,7,25,18,20220725182000
62.19174166666665,2022,7,25,19,20220725195600
67.24178333333336,2022,7,25,20,20220725209200
62.89793333333331,2022,7,25,21,20220725212800
61.910141666666654,2022,7,25,22,20220725226400
65.73325,2022,7,25,23,20220725230000
68.9278474576271,2022,7,26,0,20220726003600
75.57775833333334,2022,7,26,1,20220726017200
77.13279831932779,2022,7,26,2,20220726020800
75.4363083333333,2022,7,26,3,20220726034400
79.00092500000001,2022,7,26,4,20220726048000
76.15627499999998,2022,7,26,5,20220726051600
72.66975833333336,2022,7,26,6,20220726065200
63.20616806722688,2022,7,26,7,20220726078800
56.0591,2022,7,26,8,20220726082400
48.42794166666668,2022,7,26,9,20220726096000
38.248516666666674,2022,7,26,10,20220726109600
28.2373559322034,2022,7,26,11,20220726113200
31.184933333333348,2022,7,26,12,20220726126800
32.58703333333334,2022,7,26,13,20220726130400
33.513419642857144,2022,7,26,14,20220726144000
37.96942499999999,2022,7,26,15,20220726157600
47.55817499999999,2022,7,26,16,20220726161200
50.82829166666668,2022,7,26,17,20220726174800
51.63352499999999,2022,7,26,18,20220726188400
55.544358333333335,2022,7,26,19,20220726192000
58.401882352941165,2022,7,26,20,20220726205600
60.600941176470606,2022,7,26,21,20220726219200
60.38331034482757,2022,7,26,22,20220726222800
64.95726271186443,2022,7,26,23,20220726236400
70.552,2022,7,27,0,20220727000000
71.5365847457627,2022,7,27,1,20220727013600
94.86572043010756,2022,7,27,2,20220727027200
93.30526890756305,2022,7,27,3,20220727030800
92.32261538461545,2022,7,27,4,20220727044400
94.157218487395,2022,7,27,5,20220727058000
92.25510084033615,2022,7,27,6,20220727061600
87.92606722689072,2022,7,27,7,20220727075200
75.47581512605042,2022,7,27,8,20220727088800
67.66181578947369,2022,7,27,9,20220727092400
55.20210280373833,2022,7,27,10,20220727106000
45.24675862068965,2022,7,27,11,20220727119600
45.63269747899159,2022,7,27,12,20220727123200
44.786000000000016,2022,7,27,13,20220727136800
42.533518867924535,2022,7,27,14,20220727140400
34.74347058823528,2022,7,27,15,20220727154000
42.94959663865546,2022,7,27,16,20220727167600
49.59997499999999,2022,7,27,17,20220727171200
57.28367226890756,2022,7,27,18,20220727184800
71.93457627118644,2022,7,27,19,20220727198400
71.56875000000001,2022,7,27,20,20220727202000
66.20794999999997,2022,7,27,21,20220727215600
76.09510185185185,2022,7,27,22,20220727229200
83.3473425925926,2022,7,27,23,20220727232800
88.48785840707967,2022,7,28,0,20220728006400
91.0748547008547,2022,7,28,1,20220728010000
92.33624999999998,2022,7,28,2,20220728023600
93.22181034482756,2022,7,28,3,20220728037200
93.869725,2022,7,28,4,20220728040800
94.24773109243704,2022,7,28,5,20220728054400
88.5743025210084,2022,7,28,6,20220728068000
77.65554999999995,2022,7,28,7,20220728071600
65.56894166666663,2022,7,28,8,20220728085200
57.753193277310885,2022,7,28,9,20220728098800
49.032017543859645,2022,7,28,10,20220728102400
40.17564166666666,2022,7,28,11,20220728116000
39.66485593220339,2022,7,28,12,20220728129600
49.4123220338983,2022,7,28,13,20220728133200
56.92614285714287,2022,7,28,14,20220728146800
44.230558333333335,2022,7,28,15,20220728150400
47.61762608695653,2022,7,28,16,20220728164000
48.85439166666667,2022,7,28,17,20220728177600
60.21565833333336,2022,7,28,18,20220728181200
69.76894166666668,2022,7,28,19,20220728194800
76.24573333333332,2022,7,28,20,20220728208400
80.75300000000004,2022,7,28,21,20220728212000
82.14453781512606,2022,7,28,22,20220728225600
84.18293220338984,2022,7,28,23,20220728239200
87.39604166666666,2022,7,29,0,20220729002800
83.33833333333331,2022,7,29,1,20220729016400
83.33406666666669,2022,7,29,2,20220729020000
83.08080672268909,2022,7,29,3,20220729033600
88.61516239316241,2022,7,29,4,20220729047200
89.59175423728814,2022,7,29,5,20220729050800
86.13725210084026,2022,7,29,6,20220729064400
74.00878947368422,2022,7,29,7,20220729078000
61.61549166666668,2022,7,29,8,20220729081600
52.78794166666665,2022,7,29,9,20220729095200
43.32557142857144,2022,7,29,10,20220729108800
33.68477500000002,2022,7,29,11,20220729112400
36.298394957983184,2022,7,29,12,20220729126000
41.69516666666664,2022,7,29,13,20220729139600
35.856008333333314,2022,7,29,14,20220729143200
41.96793333333334,2022,7,29,15,20220729156800
88.013720338983,2022,7,29,16,20220729160400
90.67244166666669,2022,7,29,17,20220729174000
92.76112500000002,2022,7,29,18,20220729187600
95.02360833333331,2022,7,29,19,20220729191200
95.08776470588232,2022,7,29,20,20220729204800
93.183325,2022,7,29,21,20220729218400
91.11734166666668,2022,7,29,22,20220729222000
91.76856779661016,2022,7,29,23,20220729235600
93.95111666666664,2022,7,30,0,20220730009200
94.91661666666668,2022,7,30,1,20220730012800
94.13378151260508,2022,7,30,2,20220730026400
93.4928644067797,2022,7,30,3,20220730030000
94.7736186440678,2022,7,30,4,20220730043600
94.06264166666666,2022,7,30,5,20220730057200
90.52547500000009,2022,7,30,6,20220730060800
84.91692436974787,2022,7,30,7,20220730074400
77.42052941176469,2022,7,30,8,20220730088000
67.12429999999999,2022,7,30,9,20220730091600
57.83203333333336,2022,7,30,10,20220730105200
42.98145378151261,2022,7,30,11,20220730118800
44.97571186440677,2022,7,30,12,20220730122400
45.98828571428572,2022,7,30,13,20220730136000
38.77911666666666,2022,7,30,14,20220730149600
28.79866101694914,2022,7,30,15,20220730153200
34.3383361344538,2022,7,30,16,20220730166800
43.3363813559322,2022,7,30,17,20220730170400
61.49421008403364,2022,7,30,18,20220730184000
72.99923529411763,2022,7,30,19,20220730197600
76.43209259259258,2022,7,30,20,20220730201200
74.96260747663548,2022,7,30,21,20220730214800
78.29599152542374,2022,7,30,22,20220730228400
81.41152100840333,2022,7,30,23,20220730232000
81.74044999999998,2022,7,31,0,20220731005600
85.29694117647058,2022,7,31,1,20220731019200
87.76939495798318,2022,7,31,2,20220731022800
89.83970588235293,2022,7,31,3,20220731036400
91.06794017094016,2022,7,31,4,20220731040000
90.00161666666666,2022,7,31,5,20220731053600
80.99447899159667,2022,7,31,6,20220731067200
69.87204201680674,2022,7,31,7,20220731070800
57.963771186440695,2022,7,31,8,20220731084400
50.08833018867925,2022,7,31,9,20220731098000
42.84193333333332,2022,7,31,10,20220731101600
31.25831666666667,2022,7,31,11,20220731115200
28.328966666666656,2022,7,31,12,20220731128800
23.96488888888888,2022,7,31,13,20220731132400
23.99254166666668,2022,7,31,14,20220731146000
18.700353448275862,2022,7,31,15,20220731159600
27.1168018018018,2022,7,31,16,20220731163200
32.29929411764707,2022,7,31,17,20220731176800
55.64996666666669,2022,7,31,18,20220731180400
61.82273333333335,2022,7,31,19,20220731194000
69.78247457627117,2022,7,31,20,20220731207600
75.96949999999997,2022,7,31,21,20220731211200
75.28899159663864,2022,7,31,22,20220731224800
72.68100000000001,2022,7,31,23,20220731238400
69.58870940170938,2022,8,1,0,20220801002000
77.94931623931625,2022,8,1,1,20220801015600
82.68643220338986,2022,8,1,2,20220801029200
85.35587826086956,2022,8,1,3,20220801032800
87.19053781512602,2022,8,1,4,20220801046400
85.14031623931619,2022,8,1,5,20220801050000
76.52853333333336,2022,8,1,6,20220801063600
65.94545378151264,2022,8,1,7,20220801077200
53.797508333333326,2022,8,1,8,20220801080800
44.73712711864408,2022,8,1,9,20220801094400
37.128630252100834,2022,8,1,10,20220801108000
24.785066666666687,2022,8,1,11,20220801111600
23.656033613445373,2022,8,1,12,20220801125200
26.357940677966106,2022,8,1,13,20220801138800
24.488705882352946,2022,8,1,14,20220801142400
22.758630252100847,2022,8,1,15,20220801156000
30.31952100840336,2022,8,1,16,20220801169600
34.48672499999999,2022,8,1,17,20220801173200
52.74349166666664,2022,8,1,18,20220801186800
57.451697478991605,2022,8,1,19,20220801190400
62.88728333333332,2022,8,1,20,20220801204000
66.27347899159665,2022,8,1,21,20220801217600
69.3764285714286,2022,8,1,22,20220801221200
74.95763865546219,2022,8,1,23,20220801234800
77.80500833333342,2022,8,2,0,20220802008400
77.12544444444447,2022,8,2,1,20220802012000
78.8138991596639,2022,8,2,2,20220802025600
86.056186440678,2022,8,2,3,20220802039200
79.22955462184873,2022,8,2,4,20220802042800
70.21548739495798,2022,8,2,5,20220802056400
70.52732203389834,2022,8,2,6,20220802060000
63.40641525423728,2022,8,2,7,20220802073600
59.98318487394956,2022,8,2,8,20220802087200
52.465183333333314,2022,8,2,9,20220802090800
43.17413445378151,2022,8,2,10,20220802104400
30.86390598290596,2022,8,2,11,20220802118000
32.49251260504201,2022,8,2,12,20220802121600
32.9534224137931,2022,8,2,13,20220802135200
32.5271779661017,2022,8,2,14,20220802148800
27.476564102564105,2022,8,2,15,20220802152400
33.09022413793104,2022,8,2,16,20220802166000
37.04778151260503,2022,8,2,17,20220802179600
43.67134166666667,2022,8,2,18,20220802183200
53.52489130434783,2022,8,2,19,20220802196800
60.574092436974745,2022,8,2,20,20220802200400
68.64843877551017,2022,8,2,21,20220802214000
77.03134166666663,2022,8,2,22,20220802227600
79.11972499999997,2022,8,2,23,20220802231200
81.56937391304345,2022,8,3,0,20220803004800
83.96800000000002,2022,8,3,1,20220803018400
86.16471666666669,2022,8,3,2,20220803022000
88.47007500000002,2022,8,3,3,20220803035600
89.73156666666664,2022,8,3,4,20220803049200
89.96025000000002,2022,8,3,5,20220803052800
85.37485344827586,2022,8,3,6,20220803066400
75.01499166666665,2022,8,3,7,20220803070000
62.27649579831933,2022,8,3,8,20220803083600
48.65681512605041,2022,8,3,9,20220803097200
35.97527966101695,2022,8,3,10,20220803100800
27.433300884955752,2022,8,3,11,20220803114400
28.80599145299147,2022,8,3,12,20220803128000
31.12285148514851,2022,8,3,13,20220803131600
30.294734513274324,2022,8,3,14,20220803145200
25.66601904761903,2022,8,3,15,20220803158800
32.15813636363637,2022,8,3,16,20220803162400
39.35564347826087,2022,8,3,17,20220803176000
48.63084033613446,2022,8,3,18,20220803189600
57.57595833333335,2022,8,3,19,20220803193200
56.922982905982906,2022,8,3,20,20220803206800
57.80282203389832,2022,8,3,21,20220803210400
70.14771666666664,2022,8,3,22,20220803224000
71.98205042016806,2022,8,3,23,20220803237600
76.8507,2022,8,4,0,20220804001200
79.73968333333333,2022,8,4,1,20220804014800
82.47649152542374,2022,8,4,2,20220804028400
82.71267499999999,2022,8,4,3,20220804032000
84.7973361344538,2022,8,4,4,20220804045600
85.94547500000002,2022,8,4,5,20220804059200
80.51180000000001,2022,8,4,6,20220804062800
63.43101666666667,2022,8,4,7,20220804076400
55.50527586206896,2022,8,4,8,20220804080000
43.76549579831932,2022,8,4,9,20220804093600
32.04427118644068,2022,8,4,10,20220804107200
21.86726666666666,2022,8,4,11,20220804110800
22.635050847457627,2022,8,4,12,20220804124400
23.938266666666667,2022,8,4,13,20220804138000
24.39810084033613,2022,8,4,14,20220804141600
22.06009401709401,2022,8,4,15,20220804155200
26.99182905982905,2022,8,4,16,20220804168800
33.545694915254224,2022,8,4,17,20220804172400
39.69515126050421,2022,8,4,18,20220804186000
45.14002542372882,2022,8,4,19,20220804199600
49.66865000000004,2022,8,4,20,20220804203200
56.33798333333332,2022,8,4,21,20220804216800
66.63407563025213,2022,8,4,22,20220804220400
70.84718644067799,2022,8,4,23,20220804234000
72.974775,2022,8,5,0,20220805007600
76.56783193277306,2022,8,5,1,20220805011200
80.66982905982906,2022,8,5,2,20220805024800
83.42644067796607,2022,8,5,3,20220805038400
84.27040336134455,2022,8,5,4,20220805042000
85.41542016806723,2022,8,5,5,20220805055600
79.2482051282051,2022,8,5,6,20220805069200
64.69446666666668,2022,8,5,7,20220805072800
52.81720833333334,2022,8,5,8,20220805086400
43.08010000000001,2022,8,5,9,20220805090000
34.46839830508476,2022,8,5,10,20220805103600
22.506158333333328,2022,8,5,11,20220805117200
21.039924999999982,2022,8,5,12,20220805120800
25.785600000000013,2022,8,5,13,20220805134400
24.63319166666667,2022,8,5,14,20220805148000
22.517,2022,8,5,15,20220805151600
29.925495726495733,2022,8,5,16,20220805165200
37.61651666666667,2022,8,5,17,20220805178800
51.12571428571428,2022,8,5,18,20220805182400
60.28524369747902,2022,8,5,19,20220805196000
47.76611764705881,2022,8,5,20,20220805209600
54.58117094017092,2022,8,5,21,20220805213200
63.96438333333335,2022,8,5,22,20220805226800
67.406825,2022,8,5,23,20220805230400
68.42848305084749,2022,8,6,0,20220806004000
74.9448275862069,2022,8,6,1,20220806017600
77.01396638655464,2022,8,6,2,20220806021200
79.96340833333328,2022,8,6,3,20220806034800
82.20283898305084,2022,8,6,4,20220806048400
84.22521848739497,2022,8,6,5,20220806052000
78.5849166666667,2022,8,6,6,20220806065600
60.23998305084743,2022,8,6,7,20220806079200
53.7356,2022,8,6,8,20220806082800
47.00997478991596,2022,8,6,9,20220806096400
38.66019166666669,2022,8,6,10,20220806100000
29.19188034188033,2022,8,6,11,20220806113600
28.41508474576272,2022,8,6,12,20220806127200
