value,year,month,day,hour,timestamp
27.60066666666668,2022,7,24,14,20220724141200
27.884525,2022,7,24,15,20220724154800
29.42157983193277,2022,7,24,16,20220724168400
40.19876666666665,2022,7,24,17,20220724172000
53.87760504201681,2022,7,24,18,20220724185600
54.70511666666668,2022,7,24,19,20220724199200
63.12288333333332,2022,7,24,20,20220724202800
67.87513445378151,2022,7,24,21,20220724216400
70.16650000000001,2022,7,24,22,20220724220000
73.19651260504202,2022,7,24,23,20220724233600
76.51736666666666,2022,7,25,0,20220725007200
80.43574789915962,2022,7,25,1,20220725010800
81.81085714285715,2022,7,25,2,20220725024400
84.83218333333336,2022,7,25,3,20220725038000
87.53316666666663,2022,7,25,4,20220725041600
88.42384166666666,2022,7,25,5,20220725055200
83.64359999999996,2022,7,25,6,20220725068800
69.47050833333333,2022,7,25,7,20220725072400
56.87921008403363,2022,7,25,8,20220725086000
40.28545833333335,2022,7,25,9,20220725099600
34.38039166666667,2022,7,25,10,20220725103200
34.30299090909092,2022,7,25,11,20220725116800
33.058058333333335,2022,7,25,12,20220725120400
33.860958333333336,2022,7,25,13,20220725134000
34.75236752136751,2022,7,25,14,20220725147600
41.86393457943925,2022,7,25,15,20220725151200
51.70015833333334,2022,7,25,16,20220725164800
43.80309166666666,2022,7,25,17,20220725178400
57.4069663865546,2022,7,25,18,20220725182000
61.6637333333333,2022,7,25,19,20220725195600
67.05865546218484,2022,7,25,20,20220725209200
64.74006666666668,2022,7,25,21,20220725212800
62.73734166666664,2022,7,25,22,20220725226400
67.59224999999999,2022,7,25,23,20220725230000
69.97161344537814,2022,7,26,0,20220726003600
79.19954999999997,2022,7,26,1,20220726017200
80.67575833333328,2022,7,26,2,20220726020800
77.53309166666665,2022,7,26,3,20220726034400
81.22930833333334,2022,7,26,4,20220726048000
78.212275,2022,7,26,5,20220726051600
75.31984166666665,2022,7,26,6,20220726065200
62.9570168067227,2022,7,26,7,20220726078800
54.365865546218494,2022,7,26,8,20220726082400
42.55050833333333,2022,7,26,9,20220726096000
40.46967500000001,2022,7,26,10,20220726109600
37.60948305084742,2022,7,26,11,20220726113200
33.51214285714287,2022,7,26,12,20220726126800
34.9496806722689,2022,7,26,13,20220726130400
33.92193333333333,2022,7,26,14,20220726144000
38.35424166666665,2022,7,26,15,20220726157600
44.94268907563025,2022,7,26,16,20220726161200
50.26336666666665,2022,7,26,17,20220726174800
51.404341666666696,2022,7,26,18,20220726188400
56.09877310924369,2022,7,26,19,20220726192000
59.15296666666666,2022,7,26,20,20220726205600
61.29611666666666,2022,7,26,21,20220726219200
61.25954700854703,2022,7,26,22,20220726222800
66.84489166666667,2022,7,26,23,20220726236400
74.13773333333333,2022,7,27,0,20220727000000
71.06239166666666,2022,7,27,1,20220727013600
94.3662934782609,2022,7,27,2,20220727027200
92.43241880341888,2022,7,27,3,20220727030800
92.7105916666667,2022,7,27,4,20220727044400
94.30625000000003,2022,7,27,5,20220727058000
90.30643333333336,2022,7,27,6,20220727061600
85.21403333333336,2022,7,27,7,20220727075200
73.91073333333333,2022,7,27,8,20220727088800
62.31278947368418,2022,7,27,9,20220727092400
57.05059821428572,2022,7,27,10,20220727106000
50.307512820512834,2022,7,27,11,20220727119600
47.99916949152545,2022,7,27,12,20220727123200
