value,year,month,day,hour,timestamp
30.736499999999992,2022,7,24,14,20220724141200
29.53229166666667,2022,7,24,15,20220724154800
29.94855833333336,2022,7,24,16,20220724168400
40.44988235294117,2022,7,24,17,20220724172000
52.40947500000003,2022,7,24,18,20220724185600
53.87399999999999,2022,7,24,19,20220724199200
63.323025,2022,7,24,20,20220724202800
67.72455833333336,2022,7,24,21,20220724216400
69.82595798319328,2022,7,24,22,20220724220000
72.578243697479,2022,7,24,23,20220724233600
76.00488333333338,2022,7,25,0,20220725007200
80.12365546218487,2022,7,25,1,20220725010800
81.4896134453781,2022,7,25,2,20220725024400
84.6012268907563,2022,7,25,3,20220725038000
87.29777499999997,2022,7,25,4,20220725041600
88.4115583333333,2022,7,25,5,20220725055200
82.30960833333332,2022,7,25,6,20220725068800
58.751783333333336,2022,7,25,7,20220725072400
54.23783193277311,2022,7,25,8,20220725086000
39.899308333333344,2022,7,25,9,20220725099600
28.417319327731104,2022,7,25,10,20220725103200
23.89027927927928,2022,7,25,11,20220725116800
24.149558333333328,2022,7,25,12,20220725120400
33.91758333333335,2022,7,25,13,20220725134000
35.79643103448275,2022,7,25,14,20220725147600
42.15832710280375,2022,7,25,15,20220725151200
49.96803333333332,2022,7,25,16,20220725164800
44.175193277310925,2022,7,25,17,20220725178400
56.048766666666666,2022,7,25,18,20220725182000
60.396883333333335,2022,7,25,19,20220725195600
65.12821666666663,2022,7,25,20,20220725209200
64.52731932773108,2022,7,25,21,20220725212800
63.39199166666665,2022,7,25,22,20220725226400
68.47394999999997,2022,7,25,23,20220725230000
70.44694915254236,2022,7,26,0,20220726003600
79.37900833333332,2022,7,26,1,20220726017200
80.93107500000002,2022,7,26,2,20220726020800
78.66954166666667,2022,7,26,3,20220726034400
82.34440833333335,2022,7,26,4,20220726048000
79.21263025210084,2022,7,26,5,20220726051600
75.53560504201678,2022,7,26,6,20220726065200
58.07585714285714,2022,7,26,7,20220726078800
50.96158333333332,2022,7,26,8,20220726082400
43.109641666666654,2022,7,26,9,20220726096000
29.28854166666667,2022,7,26,10,20220726109600
24.9831186440678,2022,7,26,11,20220726113200
25.480638655462183,2022,7,26,12,20220726126800
34.97873728813559,2022,7,26,13,20220726130400
36.09634453781514,2022,7,26,14,20220726144000
39.97423333333333,2022,7,26,15,20220726157600
47.588125,2022,7,26,16,20220726161200
52.04547499999998,2022,7,26,17,20220726174800
52.728591666666674,2022,7,26,18,20220726188400
