value,year,month,day,hour,timestamp
27.403291666666668,2022,7,24,14,20220724141200
34.104541666666684,2022,7,24,15,20220724154800
36.59787394957984,2022,7,24,16,20220724168400
48.1135333333333,2022,7,24,17,20220724172000
61.02175,2022,7,24,18,20220724185600
62.62078151260508,2022,7,24,19,20220724199200
68.31289166666666,2022,7,24,20,20220724202800
72.45487499999997,2022,7,24,21,20220724216400
74.05334166666663,2022,7,24,22,20220724220000
77.91301666666669,2022,7,24,23,20220724233600
79.72869999999999,2022,7,25,0,20220725007200
82.33660504201677,2022,7,25,1,20220725010800
83.78417796610171,2022,7,25,2,20220725024400
86.15249999999997,2022,7,25,3,20220725038000
88.20851666666667,2022,7,25,4,20220725041600
88.97927500000002,2022,7,25,5,20220725055200
86.36794999999998,2022,7,25,6,20220725068800
75.59580833333334,2022,7,25,7,20220725072400
61.065616666666656,2022,7,25,8,20220725086000
49.667916666666656,2022,7,25,9,20220725099600
42.01403333333333,2022,7,25,10,20220725103200
38.835037735849056,2022,7,25,11,20220725116800
37.486358333333335,2022,7,25,12,20220725120400
34.8450168067227,2022,7,25,13,20220725134000
37.11446551724137,2022,7,25,14,20220725147600
46.92464485981307,2022,7,25,15,20220725151200
61.41151666666667,2022,7,25,16,20220725164800
52.03489166666667,2022,7,25,17,20220725178400
66.33990833333333,2022,7,25,18,20220725182000
70.87429166666668,2022,7,25,19,20220725195600
75.450525,2022,7,25,20,20220725209200
70.95674166666664,2022,7,25,21,20220725212800
63.4547333333333,2022,7,25,22,20220725226400
68.92855000000002,2022,7,25,23,20220725230000
71.01992372881357,2022,7,26,0,20220726003600
80.18702521008406,2022,7,26,1,20220726017200
82.53823333333334,2022,7,26,2,20220726020800
79.45920168067225,2022,7,26,3,20220726034400
82.04956666666665,2022,7,26,4,20220726048000
80.53125833333334,2022,7,26,5,20220726051600
78.00103361344539,2022,7,26,6,20220726065200
68.394925,2022,7,26,7,20220726078800
56.56975833333336,2022,7,26,8,20220726082400
50.56643333333334,2022,7,26,9,20220726096000
44.94909166666668,2022,7,26,10,20220726109600
41.861076271186434,2022,7,26,11,20220726113200
37.28508333333335,2022,7,26,12,20220726126800
35.331697478991586,2022,7,26,13,20220726130400
34.15426666666668,2022,7,26,14,20220726144000
41.645950000000006,2022,7,26,15,20220726157600
48.763250000000006,2022,7,26,16,20220726161200
54.25615966386557,2022,7,26,17,20220726174800
53.58380833333335,2022,7,26,18,20220726188400
58.40595833333333,2022,7,26,19,20220726192000
62.313991666666666,2022,7,26,20,20220726205600
62.539150000000014,2022,7,26,21,20220726219200
63.191830508474574,2022,7,26,22,20220726222800
67.69904166666666,2022,7,26,23,20220726236400
74.61320338983052,2022,7,27,0,20220727000000
73.4124166666667,2022,7,27,1,20220727013600
95.65097872340422,2022,7,27,2,20220727027200
95.2240689655172,2022,7,27,3,20220727030800
95.84266666666666,2022,7,27,4,20220727044400
96.23894166666668,2022,7,27,5,20220727058000
94.79222499999996,2022,7,27,6,20220727061600
91.75307500000004,2022,7,27,7,20220727075200
86.23811666666666,2022,7,27,8,20220727088800
75.28446017699117,2022,7,27,9,20220727092400
65.35036363636365,2022,7,27,10,20220727106000
56.085059829059816,2022,7,27,11,20220727119600
52.86814406779661,2022,7,27,12,20220727123200
50.1966,2022,7,27,13,20220727136800
45.850828828828845,2022,7,27,14,20220727140400
53.292533898305095,2022,7,27,15,20220727154000
55.46017647058824,2022,7,27,16,20220727167600
57.52619166666666,2022,7,27,17,20220727171200
66.64106666666666,2022,7,27,18,20220727184800
76.1321680672269,2022,7,27,19,20220727198400
76.6741680672269,2022,7,27,20,20220727202000
74.41907500000002,2022,7,27,21,20220727215600
83.16579279279284,2022,7,27,22,20220727229200
87.66699999999999,2022,7,27,23,20220727232800
89.6954285714286,2022,7,28,0,20220728006400
91.7326083333333,2022,7,28,1,20220728010000
92.78079166666672,2022,7,28,2,20220728023600
93.850425,2022,7,28,3,20220728037200
93.76121666666668,2022,7,28,4,20220728040800
94.12105833333334,2022,7,28,5,20220728054400
92.33321666666664,2022,7,28,6,20220728068000
82.03972500000002,2022,7,28,7,20220728071600
63.41818333333335,2022,7,28,8,20220728085200
57.51503361344537,2022,7,28,9,20220728098800
53.42740170940167,2022,7,28,10,20220728102400
51.51833333333334,2022,7,28,11,20220728116000
47.18092500000001,2022,7,28,12,20220728129600
56.28094067796609,2022,7,28,13,20220728133200
66.71271428571431,2022,7,28,14,20220728146800
55.2029663865546,2022,7,28,15,20220728150400
54.59105042016806,2022,7,28,16,20220728164000
56.857899999999965,2022,7,28,17,20220728177600
59.99570833333334,2022,7,28,18,20220728181200
75.67772499999995,2022,7,28,19,20220728194800
81.45565000000002,2022,7,28,20,20220728208400
84.55551260504201,2022,7,28,21,20220728212000
86.47243697478993,2022,7,28,22,20220728225600
86.99979661016948,2022,7,28,23,20220728239200
89.43580833333333,2022,7,29,0,20220729002800
87.93589166666665,2022,7,29,1,20220729016400
87.51455833333327,2022,7,29,2,20220729020000
86.66859663865544,2022,7,29,3,20220729033600
90.60221666666664,2022,7,29,4,20220729047200
92.09177500000004,2022,7,29,5,20220729050800
91.16887288135597,2022,7,29,6,20220729064400
80.05492792792796,2022,7,29,7,20220729078000
62.14698333333332,2022,7,29,8,20220729081600
54.46687500000001,2022,7,29,9,20220729095200
49.81319166666668,2022,7,29,10,20220729108800
47.69814166666667,2022,7,29,11,20220729112400
44.84478333333333,2022,7,29,12,20220729126000
47.32515833333334,2022,7,29,13,20220729139600
39.17533613445379,2022,7,29,14,20220729143200
53.65802542372883,2022,7,29,15,20220729156800
91.5444576271187,2022,7,29,16,20220729160400
93.65621666666664,2022,7,29,17,20220729174000
94.53519166666668,2022,7,29,18,20220729187600
95.71357983193276,2022,7,29,19,20220729191200
96.144475,2022,7,29,20,20220729204800
96.21022500000004,2022,7,29,21,20220729218400
95.93021666666668,2022,7,29,22,20220729222000
96.16152500000008,2022,7,29,23,20220729235600
95.94120168067224,2022,7,30,0,20220730009200
96.238275,2022,7,30,1,20220730012800
96.51998333333334,2022,7,30,2,20220730026400
96.41289915966384,2022,7,30,3,20220730030000
96.400756302521,2022,7,30,4,20220730043600
96.77436134453778,2022,7,30,5,20220730057200
95.44885,2022,7,30,6,20220730060800
90.95740833333323,2022,7,30,7,20220730074400
