value,year,month,day,hour,timestamp
30.509589041095907,2022,7,24,14,20220724141200
33.88700833333334,2022,7,24,15,20220724154800
32.08314166666667,2022,7,24,16,20220724168400
38.24679999999999,2022,7,24,17,20220724172000
50.26721666666668,2022,7,24,18,20220724185600
52.92211666666666,2022,7,24,19,20220724199200
63.43904166666668,2022,7,24,20,20220724202800
67.54915000000003,2022,7,24,21,20220724216400
69.526075,2022,7,24,22,20220724220000
71.83600840336135,2022,7,24,23,20220724233600
75.53672500000002,2022,7,25,0,20220725007200
79.72544537815125,2022,7,25,1,20220725010800
81.32402521008396,2022,7,25,2,20220725024400
83.9880833333334,2022,7,25,3,20220725038000
86.47872268907561,2022,7,25,4,20220725041600
87.30526666666664,2022,7,25,5,20220725055200
78.22625210084033,2022,7,25,6,20220725068800
48.91553333333334,2022,7,25,7,20220725072400
41.23550420168067,2022,7,25,8,20220725086000
33.07595833333334,2022,7,25,9,20220725099600
27.530300000000008,2022,7,25,10,20220725103200
25.634357798165144,2022,7,25,11,20220725116800
26.201109243697488,2022,7,25,12,20220725120400
31.643352941176456,2022,7,25,13,20220725134000
35.582864406779656,2022,7,25,14,20220725147600
42.14590654205608,2022,7,25,15,20220725151200
47.93759166666669,2022,7,25,16,20220725164800
41.054694915254245,2022,7,25,17,20220725178400
54.35258333333333,2022,7,25,18,20220725182000
58.67709166666668,2022,7,25,19,20220725195600
63.215775,2022,7,25,20,20220725209200
64.05790833333334,2022,7,25,21,20220725212800
63.828608333333314,2022,7,25,22,20220725226400
68.94639166666668,2022,7,25,23,20220725230000
70.67812605042019,2022,7,26,0,20220726003600
78.78376666666671,2022,7,26,1,20220726017200
80.35043333333333,2022,7,26,2,20220726020800
79.10490833333331,2022,7,26,3,20220726034400
82.71323529411765,2022,7,26,4,20220726048000
79.21748333333336,2022,7,26,5,20220726051600
72.64947499999997,2022,7,26,6,20220726065200
49.62823333333334,2022,7,26,7,20220726078800
41.01423529411763,2022,7,26,8,20220726082400
35.13094166666668,2022,7,26,9,20220726096000
29.01235833333334,2022,7,26,10,20220726109600
27.24298290598289,2022,7,26,11,20220726113200
27.57231666666667,2022,7,26,12,20220726126800
32.91475833333334,2022,7,26,13,20220726130400
35.158386554621856,2022,7,26,14,20220726144000
41.13880672268907,2022,7,26,15,20220726157600
47.32259166666667,2022,7,26,16,20220726161200
52.55050420168066,2022,7,26,17,20220726174800
53.06685833333332,2022,7,26,18,20220726188400
58.2092666666667,2022,7,26,19,20220726192000
61.3686,2022,7,26,20,20220726205600
63.33555833333333,2022,7,26,21,20220726219200
63.33089830508475,2022,7,26,22,20220726222800
68.74299166666673,2022,7,26,23,20220726236400
75.28037815126052,2022,7,27,0,20220727000000
72.46310833333334,2022,7,27,1,20220727013600
95.34831521739136,2022,7,27,2,20220727027200
94.06650427350424,2022,7,27,3,20220727030800
94.22820000000002,2022,7,27,4,20220727044400
95.73265546218484,2022,7,27,5,20220727058000
91.39829166666668,2022,7,27,6,20220727061600
83.44916666666668,2022,7,27,7,20220727075200
67.72118333333333,2022,7,27,8,20220727088800
55.448424778761066,2022,7,27,9,20220727092400
43.69912962962962,2022,7,27,10,20220727106000
41.53647863247864,2022,7,27,11,20220727119600
40.15854237288136,2022,7,27,12,20220727123200
43.89125210084035,2022,7,27,13,20220727136800
46.63493636363637,2022,7,27,14,20220727140400
49.82824166666667,2022,7,27,15,20220727154000
46.90670833333334,2022,7,27,16,20220727167600
50.07511666666665,2022,7,27,17,20220727171200
58.980475000000006,2022,7,27,18,20220727184800
70.2741428571429,2022,7,27,19,20220727198400
74.03303333333335,2022,7,27,20,20220727202000
73.70828333333333,2022,7,27,21,20220727215600
81.65999090909091,2022,7,27,22,20220727229200
86.23344144144143,2022,7,27,23,20220727232800
91.26003571428568,2022,7,28,0,20220728006400
93.46193333333336,2022,7,28,1,20220728010000
94.60975,2022,7,28,2,20220728023600
95.30265833333334,2022,7,28,3,20220728037200
95.56926666666672,2022,7,28,4,20220728040800
95.43174166666672,2022,7,28,5,20220728054400
88.95448333333334,2022,7,28,6,20220728068000
52.05615126050418,2022,7,28,7,20220728071600
44.10187394957981,2022,7,28,8,20220728085200
38.45423333333334,2022,7,28,9,20220728098800
37.01275423728814,2022,7,28,10,20220728102400
35.70912605042014,2022,7,28,11,20220728116000
35.35986666666666,2022,7,28,12,20220728129600
51.51643697478992,2022,7,28,13,20220728133200
62.28321008403362,2022,7,28,14,20220728146800
51.96644999999998,2022,7,28,15,20220728150400
51.64765833333336,2022,7,28,16,20220728164000
52.15069999999999,2022,7,28,17,20220728177600
62.43269166666668,2022,7,28,18,20220728181200
72.03417499999999,2022,7,28,19,20220728194800
78.50191666666669,2022,7,28,20,20220728208400
80.71784873949582,2022,7,28,21,20220728212000
83.80017647058823,2022,7,28,22,20220728225600
85.91621008403361,2022,7,28,23,20220728239200
88.8326416666667,2022,7,29,0,20220729002800
86.87864999999998,2022,7,29,1,20220729016400
85.1054,2022,7,29,2,20220729020000
84.64578333333334,2022,7,29,3,20220729033600
90.7272,2022,7,29,4,20220729047200
90.985875,2022,7,29,5,20220729050800
85.34519166666665,2022,7,29,6,20220729064400
53.30874774774776,2022,7,29,7,20220729078000
43.62813333333334,2022,7,29,8,20220729081600
37.53565,2022,7,29,9,20220729095200
32.12195,2022,7,29,10,20220729108800
32.30977499999999,2022,7,29,11,20220729112400
32.66632499999999,2022,7,29,12,20220729126000
43.32216666666668,2022,7,29,13,20220729139600
