,timestamp,year,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
4316,20230124196800,2023,1,24,19,97.04230483031421,99.09571666666672,99.91263025210066,93.69710833333323,98.19887288135592,97.53785833333336,97.04230483031421,98.12955000000004,96.78601666666668,93.86694999999996,99.98575833333308,96.66960000000005,93.58529166666668
4317,20230124200400,2023,1,24,20,96.87906401196837,98.63774166666668,99.79385,93.94010833333331,97.44160833333328,97.65004999999996,96.87906401196837,97.72315833333327,96.14322500000004,94.04849579831937,99.99799999999976,96.90810833333332,93.3853583333333
4318,20230124214000,2023,1,24,21,96.59699327094471,98.5307,99.69738333333322,93.59428571428576,97.07600833333332,97.2398319327731,96.59699327094471,97.68642499999994,95.86766666666668,93.36440833333332,99.99799999999976,96.47465833333337,93.0375583333334
4319,20230124227600,2023,1,24,22,97.56167769926147,99.1065630252101,99.99799999999976,94.10035833333332,98.9114583333333,97.67486666666667,97.56167769926147,99.00605833333336,97.88629166666664,94.41117500000004,99.99799999999976,97.4087,94.67698333333335
4320,20230124231200,2023,1,24,23,98.27894411884955,99.90070689655148,99.99799999999976,94.84945217391302,99.85379310344814,98.64224347826082,98.27894411884955,99.9443965517239,98.94592241379311,95.21413793103451,99.99799999999976,98.07698275862067,95.64475000000002
4321,20230125004800,2023,1,25,0,98.66307575757564,99.99799999999976,99.99799999999976,95.49033333333335,99.99799999999976,99.37649999999996,98.66307575757564,99.99799999999976,99.70029999999996,95.8003416666667,99.99799999999976,98.75581666666668,96.18054166666668
4322,20230125018400,2023,1,25,1,98.61104905143866,99.99799999999976,99.99799999999976,95.39366386554622,99.99799999999976,99.23008403361342,98.61104905143866,99.99799999999976,99.60715833333332,95.7441083333333,99.99799999999976,98.61681666666672,96.13970833333332
4323,20230125022000,2023,1,25,2,98.52659474789907,99.99799999999976,99.99799999999976,95.4540333333333,99.99799999999976,98.97086554621846,98.52659474789907,99.99799999999976,99.3812083333334,95.58509166666666,99.99799999999976,98.28014166666668,96.1312016806723
4324,20230125035600,2023,1,25,3,98.6946005778119,99.99799999999976,99.99799999999976,95.88379166666662,99.99799999999976,99.0378813559322,98.6946005778119,99.99799999999976,99.93102499999988,96.05138333333336,99.99799999999976,98.16360833333331,96.58291666666678
4325,20230125049200,2023,1,25,4,98.74199173032838,99.99799999999976,99.99799999999976,95.6686218487395,99.99799999999976,99.34088235294118,98.74199173032838,99.99799999999976,99.99529166666642,96.03653333333338,99.99799999999976,98.411,96.7195798319327
4326,20230125052800,2023,1,25,5,98.84521049103759,99.99799999999976,99.99799999999976,95.7059159663866,99.99799999999976,99.72601666666668,98.84521049103759,99.99799999999976,99.99799999999976,96.27073333333334,99.99799999999976,98.8529661016949,96.75368333333329
4327,20230125066400,2023,1,25,6,98.78965579959244,99.99799999999976,99.99799999999976,95.66745378151263,99.99799999999976,99.53876666666676,98.78965579959244,99.99799999999976,99.98782352941156,96.1477916666666,99.99799999999976,98.80636974789915,96.54800840336132
4328,20230125070000,2023,1,25,7,98.63288835109711,99.99799999999976,99.99799999999976,95.76216101694916,99.99713559322008,98.90366386554618,98.63288835109711,99.99799999999976,99.91506779661006,95.62947863247872,99.99799999999976,97.98775213675216,96.7745128205128
4329,20230125083600,2023,1,25,8,97.81458598166533,99.6150916666666,99.94732499999982,94.748525,99.19893333333329,97.6942521008403,97.81458598166533,99.34505042016806,98.52585833333328,94.64329166666666,99.99799999999976,96.57219327731092,95.67192500000004
4330,20230125097200,2023,1,25,9,94.82451315253374,96.84505833333334,97.82039166666668,91.62005833333332,94.992175,95.52338655462184,94.82451315253374,95.90573333333332,94.23844166666666,91.13883333333337,98.86497478991598,94.563275,91.55731666666664
4331,20230125100800,2023,1,25,10,90.98113214922333,92.01146666666666,95.7182916666666,88.57543333333334,90.79129166666668,90.82249999999998,90.98113214922333,93.42538333333329,89.98193277310929,85.91479831932777,94.04270588235292,92.54532500000003,86.96332500000001
4332,20230125114400,2023,1,25,11,80.98134290224563,79.53060833333333,88.03247499999999,78.56189999999998,79.5421166666667,81.83502499999996,80.98134290224563,87.1185462184874,77.78433333333331,73.82383333333333,84.68172499999999,82.70254237288137,77.18166666666667
4333,20230125128000,2023,1,25,12,75.55451471861471,76.0527731092437,80.2924083333333,71.49265546218489,74.57636666666667,78.59652500000006,75.55451471861471,79.81115833333334,72.01565,69.57927500000002,81.278825,76.28066666666668,71.1233583333333
4334,20230125131600,2023,1,25,13,76.57851133180546,78.24200833333333,81.06795798319325,71.79746666666664,75.96844166666666,79.81155833333334,76.57851133180546,80.62431666666667,73.79475833333336,70.7494,81.93582500000001,77.32050000000001,71.0513916666667
4335,20230125145200,2023,1,25,14,78.65399859663435,80.62299166666675,82.92314166666668,72.64813333333329,78.71110084033619,81.52408333333334,78.65399859663435,82.90560833333332,77.81961666666666,73.41227966101694,83.41248739495799,78.87006666666669,72.344475
4336,20230125158800,2023,1,25,15,78.20954143748409,78.25387394957983,81.27342500000005,75.70810833333339,74.42582352941177,81.22909166666666,78.20954143748409,80.28193333333336,78.1863,73.42238333333334,83.67445833333335,80.84718333333336,73.00237499999999
4337,20230125162400,2023,1,25,16,81.21484889865037,79.58205833333335,85.00814166666669,78.18689999999998,80.3753781512605,83.36716806722691,81.21484889865037,84.31207500000001,81.04733333333336,76.77428333333332,86.65612499999999,83.15900000000006,74.89487499999998
4338,20230125176000,2023,1,25,17,89.86385854462047,90.87606837606836,93.8452695652174,87.37693965517244,87.93594017094021,91.2254102564102,89.86385854462047,90.81182608695654,88.47986206896549,87.09187068965518,95.75231034482756,91.78012068965516,83.32682608695652
4339,20230125189600,2023,1,25,18,93.37398784695696,95.28751260504208,97.152475,91.56353333333328,91.21061666666668,94.38985000000008,93.37398784695696,93.61173333333332,91.03490833333336,91.2325462184874,99.56055833333326,94.59189915966384,87.4782333333333
4340,20230125193200,2023,1,25,19,94.23293939393942,96.19693333333338,97.8687,93.26599166666664,92.13550833333336,95.37925833333338,94.23293939393942,93.91815833333337,91.93870833333334,91.00090000000006,98.94918333333334,95.66699999999992,90.24199166666672
