value,year,month,day,hour,timestamp
39.36871232876713,2022,7,24,14,20220724141200
40.63726666666667,2022,7,24,15,20220724154800
39.31995000000001,2022,7,24,16,20220724168400
35.103775,2022,7,24,17,20220724172000
32.105608333333315,2022,7,24,18,20220724185600
29.357358333333323,2022,7,24,19,20220724199200
27.63791666666665,2022,7,24,20,20220724202800
26.413991596638624,2022,7,24,21,20220724216400
25.40675833333336,2022,7,24,22,20220724220000
24.533641666666675,2022,7,24,23,20220724233600
23.495733333333305,2022,7,25,0,20220725007200
22.82440677966101,2022,7,25,1,20220725010800
22.286697478991584,2022,7,25,2,20220725024400
21.68346666666668,2022,7,25,3,20220725038000
21.16082500000001,2022,7,25,4,20220725041600
21.25426666666667,2022,7,25,5,20220725055200
23.35981666666667,2022,7,25,6,20220725068800
27.807621848739505,2022,7,25,7,20220725072400
31.735243697478992,2022,7,25,8,20220725086000
37.44359999999999,2022,7,25,9,20220725099600
39.005875,2022,7,25,10,20220725103200
38.59950909090908,2022,7,25,11,20220725116800
39.25035593220339,2022,7,25,12,20220725120400
38.34095833333336,2022,7,25,13,20220725134000
38.10500000000001,2022,7,25,14,20220725147600
36.15808571428572,2022,7,25,15,20220725151200
33.46253333333331,2022,7,25,16,20220725164800
35.30400833333333,2022,7,25,17,20220725178400
32.57513445378152,2022,7,25,18,20220725182000
29.755358333333348,2022,7,25,19,20220725195600
27.57873333333332,2022,7,25,20,20220725209200
27.99707500000001,2022,7,25,21,20220725212800
27.492487394957983,2022,7,25,22,20220725226400
26.268325,2022,7,25,23,20220725230000
24.747495798319346,2022,7,26,0,20220726003600
22.697533333333336,2022,7,26,1,20220726017200
22.527233333333317,2022,7,26,2,20220726020800
23.419474999999995,2022,7,26,3,20220726034400
22.737183333333324,2022,7,26,4,20220726048000
23.106235294117635,2022,7,26,5,20220726051600
24.305950413223133,2022,7,26,6,20220726065200
27.652322033898308,2022,7,26,7,20220726078800
30.48387394957983,2022,7,26,8,20220726082400
35.53708333333332,2022,7,26,9,20220726096000
35.98140833333333,2022,7,26,10,20220726109600
36.601728813559326,2022,7,26,11,20220726113200
38.491625000000006,2022,7,26,12,20220726126800
37.926125,2022,7,26,13,20220726130400
38.81385000000001,2022,7,26,14,20220726144000
37.56492500000003,2022,7,26,15,20220726157600
35.51382352941175,2022,7,26,16,20220726161200
32.54336666666667,2022,7,26,17,20220726174800
31.786608333333337,2022,7,26,18,20220726188400
29.51452500000001,2022,7,26,19,20220726192000
28.321500000000025,2022,7,26,20,20220726205600
27.53163025210081,2022,7,26,21,20220726219200
27.078279661016943,2022,7,26,22,20220726222800
25.90155,2022,7,26,23,20220726236400
25.038316666666663,2022,7,27,0,20220727000000
25.14458333333333,2022,7,27,1,20220727013600
19.44879347826086,2022,7,27,2,20220727027200
19.67631623931623,2022,7,27,3,20220727030800
19.705458333333333,2022,7,27,4,20220727044400
19.60109166666668,2022,7,27,5,20220727058000
20.47883193277312,2022,7,27,6,20220727061600
22.699549999999995,2022,7,27,7,20220727075200
24.91409166666666,2022,7,27,8,20220727088800
28.10902631578948,2022,7,27,9,20220727092400
29.218339285714286,2022,7,27,10,20220727106000
31.20389743589745,2022,7,27,11,20220727119600
31.379533898305084,2022,7,27,12,20220727123200
31.800083333333347,2022,7,27,13,20220727136800
32.691109090909094,2022,7,27,14,20220727140400
35.712504201680666,2022,7,27,15,20220727154000
34.34235,2022,7,27,16,20220727167600
30.58166666666667,2022,7,27,17,20220727171200
28.508308333333336,2022,7,27,18,20220727184800
25.67221848739497,2022,7,27,19,20220727198400
24.23974789915964,2022,7,27,20,20220727202000
23.52648739495798,2022,7,27,21,20220727215600
22.266724770642213,2022,7,27,22,20220727229200
21.243366972477077,2022,7,27,23,20220727232800
20.600893805309724,2022,7,28,0,20220728006400
20.304258333333333,2022,7,28,1,20220728010000
19.97650420168068,2022,7,28,2,20220728023600
19.877605042016803,2022,7,28,3,20220728037200
19.564233333333338,2022,7,28,4,20220728040800
19.76084166666668,2022,7,28,5,20220728054400
21.436344537815124,2022,7,28,6,20220728068000
25.018449999999994,2022,7,28,7,20220728071600
28.823641666666663,2022,7,28,8,20220728085200
33.362141666666666,2022,7,28,9,20220728098800
34.59035593220338,2022,7,28,10,20220728102400
34.167958333333345,2022,7,28,11,20220728116000
35.314151260504204,2022,7,28,12,20220728129600
31.594500000000007,2022,7,28,13,20220728133200
29.825175000000005,2022,7,28,14,20220728146800
34.927243697479,2022,7,28,15,20220728150400
32.94904999999999,2022,7,28,16,20220728164000
30.8027,2022,7,28,17,20220728177600
28.29811666666665,2022,7,28,18,20220728181200
25.18857499999999,2022,7,28,19,20220728194800
23.46673333333335,2022,7,28,20,20220728208400
22.35373109243696,2022,7,28,21,20220728212000
21.811554621848728,2022,7,28,22,20220728225600
21.0433781512605,2022,7,28,23,20220728239200
20.52499166666668,2022,7,29,0,20220729002800
20.73326050420168,2022,7,29,1,20220729016400
19.771823529411765,2022,7,29,2,20220729020000
20.207866666666675,2022,7,29,3,20220729033600
18.807883333333336,2022,7,29,4,20220729047200
18.60525000000002,2022,7,29,5,20220729050800
20.759016806722663,2022,7,29,6,20220729064400
24.423378378378384,2022,7,29,7,20220729078000
28.895084033613436,2022,7,29,8,20220729081600
33.568625000000004,2022,7,29,9,20220729095200
33.73766386554622,2022,7,29,10,20220729108800
34.33517500000001,2022,7,29,11,20220729112400
35.027193277310914,2022,7,29,12,20220729126000
33.70728333333333,2022,7,29,13,20220729139600
36.32372499999998,2022,7,29,14,20220729143200
32.35500000000001,2022,7,29,15,20220729156800
22.309779661016943,2022,7,29,16,20220729160400
22.172294117647063,2022,7,29,17,20220729174000
22.613689075630266,2022,7,29,18,20220729187600
22.46226666666667,2022,7,29,19,20220729191200
