value,year,month,day,hour,timestamp
40.26732876712328,2022,7,24,14,20220724141200
41.09904166666668,2022,7,24,15,20220724154800
41.44595000000003,2022,7,24,16,20220724168400
40.54853333333335,2022,7,24,17,20220724172000
35.60016806722689,2022,7,24,18,20220724185600
30.59401666666666,2022,7,24,19,20220724199200
28.21741666666668,2022,7,24,20,20220724202800
26.678766666666647,2022,7,24,21,20220724216400
25.77091666666666,2022,7,24,22,20220724220000
24.91494166666665,2022,7,24,23,20220724233600
24.44648275862069,2022,7,25,0,20220725007200
23.263763636363645,2022,7,25,1,20220725010800
22.861428571428565,2022,7,25,2,20220725024400
22.1411186440678,2022,7,25,3,20220725038000
21.59010924369749,2022,7,25,4,20220725041600
21.73218803418803,2022,7,25,5,20220725055200
24.21377499999999,2022,7,25,6,20220725068800
26.890549999999998,2022,7,25,7,20220725072400
31.145983333333334,2022,7,25,8,20220725086000
36.58034453781511,2022,7,25,9,20220725099600
36.67427731092435,2022,7,25,10,20220725103200
37.163859649122834,2022,7,25,11,20220725116800
38.19698333333334,2022,7,25,12,20220725120400
38.50251260504204,2022,7,25,13,20220725134000
38.92288135593223,2022,7,25,14,20220725147600
37.21484821428571,2022,7,25,15,20220725151200
35.23169166666667,2022,7,25,16,20220725164800
40.824033333333325,2022,7,25,17,20220725178400
35.986575,2022,7,25,18,20220725182000
30.592949999999984,2022,7,25,19,20220725195600
28.853042372881355,2022,7,25,20,20220725209200
28.806466666666672,2022,7,25,21,20220725212800
27.452890756302544,2022,7,25,22,20220725226400
26.293933333333342,2022,7,25,23,20220725230000
24.775431034482768,2022,7,26,0,20220726003600
23.184433333333352,2022,7,26,1,20220726017200
23.11532203389829,2022,7,26,2,20220726020800
23.45160833333332,2022,7,26,3,20220726034400
22.760151260504177,2022,7,26,4,20220726048000
23.189958333333315,2022,7,26,5,20220726051600
24.71838333333333,2022,7,26,6,20220726065200
26.74725,2022,7,26,7,20220726078800
29.59025000000001,2022,7,26,8,20220726082400
34.350084033613435,2022,7,26,9,20220726096000
35.52994915254238,2022,7,26,10,20220726109600
35.51326271186441,2022,7,26,11,20220726113200
37.043600000000005,2022,7,26,12,20220726126800
37.677512605042025,2022,7,26,13,20220726130400
40.63043697478992,2022,7,26,14,20220726144000
38.99553333333333,2022,7,26,15,20220726157600
36.76653333333332,2022,7,26,16,20220726161200
32.93178333333335,2022,7,26,17,20220726174800
33.25891666666667,2022,7,26,18,20220726188400
29.436291666666666,2022,7,26,19,20220726192000
28.186932773109238,2022,7,26,20,20220726205600
27.430766666666663,2022,7,26,21,20220726219200
26.97072033898306,2022,7,26,22,20220726222800
