value,year,month,day,hour,timestamp
38.158136986301365,2022,7,24,14,20220724141200
39.04077499999998,2022,7,24,15,20220724154800
36.92036666666668,2022,7,24,16,20220724168400
34.61289166666666,2022,7,24,17,20220724172000
31.56545833333332,2022,7,24,18,20220724185600
28.790773109243705,2022,7,24,19,20220724199200
27.42059166666664,2022,7,24,20,20220724202800
26.18410084033611,2022,7,24,21,20220724216400
25.18896666666667,2022,7,24,22,20220724220000
24.259324999999983,2022,7,24,23,20220724233600
23.34937499999999,2022,7,25,0,20220725007200
22.75275630252104,2022,7,25,1,20220725010800
22.201478991596645,2022,7,25,2,20220725024400
21.61504999999999,2022,7,25,3,20220725038000
21.078616666666644,2022,7,25,4,20220725041600
21.118708333333327,2022,7,25,5,20220725055200
23.06258823529412,2022,7,25,6,20220725068800
27.0835,2022,7,25,7,20220725072400
31.636066666666657,2022,7,25,8,20220725086000
37.405908333333336,2022,7,25,9,20220725099600
38.20789166666666,2022,7,25,10,20220725103200
40.66346363636364,2022,7,25,11,20220725116800
40.07451666666665,2022,7,25,12,20220725120400
38.59232773109244,2022,7,25,13,20220725134000
37.70639830508475,2022,7,25,14,20220725147600
36.14507476635514,2022,7,25,15,20220725151200
32.71646666666667,2022,7,25,16,20220725164800
34.832125,2022,7,25,17,20220725178400
32.02042500000002,2022,7,25,18,20220725182000
29.188675,2022,7,25,19,20220725195600
27.03375833333336,2022,7,25,20,20220725209200
27.66419166666666,2022,7,25,21,20220725212800
27.45628333333333,2022,7,25,22,20220725226400
26.23000833333334,2022,7,25,23,20220725230000
24.741260504201662,2022,7,26,0,20220726003600
22.66484745762712,2022,7,26,1,20220726017200
22.48567226890757,2022,7,26,2,20220726020800
23.397000000000016,2022,7,26,3,20220726034400
22.71239166666665,2022,7,26,4,20220726048000
23.065722689075645,2022,7,26,5,20220726051600
24.11626666666667,2022,7,26,6,20220726065200
26.867478991596627,2022,7,26,7,20220726078800
30.57947899159664,2022,7,26,8,20220726082400
36.13924166666668,2022,7,26,9,20220726096000
37.0682100840336,2022,7,26,10,20220726109600
39.4440847457627,2022,7,26,11,20220726113200
38.68008403361343,2022,7,26,12,20220726126800
37.95453333333335,2022,7,26,13,20220726130400
38.05132773109246,2022,7,26,14,20220726144000
37.073808333333325,2022,7,26,15,20220726157600
34.47335,2022,7,26,16,20220726161200
32.360599999999984,2022,7,26,17,20220726174800
31.61516666666667,2022,7,26,18,20220726188400
29.424175,2022,7,26,19,20220726192000
28.27239166666665,2022,7,26,20,20220726205600
27.50396666666667,2022,7,26,21,20220726219200
27.032008474576266,2022,7,26,22,20220726222800
25.82570588235296,2022,7,26,23,20220726236400
25.02399166666668,2022,7,27,0,20220727000000
25.17778151260506,2022,7,27,1,20220727013600
19.424315217391303,2022,7,27,2,20220727027200
19.57204273504273,2022,7,27,3,20220727030800
19.662491666666675,2022,7,27,4,20220727044400
19.568,2022,7,27,5,20220727058000
20.448716666666662,2022,7,27,6,20220727061600
22.28712605042017,2022,7,27,7,20220727075200
24.624758333333325,2022,7,27,8,20220727088800
27.42531578947369,2022,7,27,9,20220727092400
