value,year,month,day,hour,timestamp
38.705150684931496,2022,7,24,14,20220724141200
35.67510924369748,2022,7,24,15,20220724154800
34.86481666666664,2022,7,24,16,20220724168400
33.35098333333333,2022,7,24,17,20220724172000
30.565074999999982,2022,7,24,18,20220724185600
28.05371666666664,2022,7,24,19,20220724199200
26.83745833333336,2022,7,24,20,20220724202800
25.82061666666667,2022,7,24,21,20220724216400
24.96241666666667,2022,7,24,22,20220724220000
23.978358333333347,2022,7,24,23,20220724233600
23.240400000000037,2022,7,25,0,20220725007200
22.69853781512604,2022,7,25,1,20220725010800
22.177542372881348,2022,7,25,2,20220725024400
21.563674999999986,2022,7,25,3,20220725038000
21.01966666666666,2022,7,25,4,20220725041600
21.09673109243697,2022,7,25,5,20220725055200
22.99823333333334,2022,7,25,6,20220725068800
26.47135833333333,2022,7,25,7,20220725072400
30.412641666666666,2022,7,25,8,20220725086000
33.190191666666664,2022,7,25,9,20220725099600
34.95735833333333,2022,7,25,10,20220725103200
35.996532710280384,2022,7,25,11,20220725116800
36.731546218487374,2022,7,25,12,20220725120400
37.66308403361345,2022,7,25,13,20220725134000
37.07253846153848,2022,7,25,14,20220725147600
34.29453271028038,2022,7,25,15,20220725151200
31.19889915966385,2022,7,25,16,20220725164800
33.346,2022,7,25,17,20220725178400
31.03500840336135,2022,7,25,18,20220725182000
28.442216666666663,2022,7,25,19,20220725195600
26.534116666666662,2022,7,25,20,20220725209200
26.88455833333335,2022,7,25,21,20220725212800
27.39369747899161,2022,7,25,22,20220725226400
26.050225000000008,2022,7,25,23,20220725230000
24.677777777777777,2022,7,26,0,20220726003600
22.65785,2022,7,26,1,20220726017200
22.234822033898297,2022,7,26,2,20220726020800
23.051808333333334,2022,7,26,3,20220726034400
22.63775833333333,2022,7,26,4,20220726048000
22.73843333333333,2022,7,26,5,20220726051600
24.01000833333333,2022,7,26,6,20220726065200
26.422541666666664,2022,7,26,7,20220726078800
29.76226666666665,2022,7,26,8,20220726082400
31.91841666666668,2022,7,26,9,20220726096000
33.91914166666666,2022,7,26,10,20220726109600
34.21380508474578,2022,7,26,11,20220726113200
35.95620000000001,2022,7,26,12,20220726126800
36.865166666666674,2022,7,26,13,20220726130400
37.63443333333331,2022,7,26,14,20220726144000
35.32426666666666,2022,7,26,15,20220726157600
33.70764166666669,2022,7,26,16,20220726161200
31.7956638655462,2022,7,26,17,20220726174800
31.251391666666677,2022,7,26,18,20220726188400
29.141848739495767,2022,7,26,19,20220726192000
27.741150000000008,2022,7,26,20,20220726205600
27.30598333333334,2022,7,26,21,20220726219200
26.75700854700853,2022,7,26,22,20220726222800
25.76760330578513,2022,7,26,23,20220726236400
25.04229411764703,2022,7,27,0,20220727000000
24.884680672268907,2022,7,27,1,20220727013600
