loss,val_loss
12.48896312713623,6.431394577026367
4.548372268676758,3.205483913421631
2.4022023677825928,1.879370093345642
1.588690996170044,1.3103797435760498
1.246934175491333,1.000714898109436
1.0740342140197754,0.7797181606292725
0.9647618532180786,0.789713978767395
0.895708441734314,0.6332657933235168
0.8654965758323669,0.5549395084381104
0.8273739814758301,0.5004762411117554
0.7975718975067139,0.43967628479003906
0.7896518707275391,0.45066869258880615
0.7707014679908752,0.39458030462265015
0.7333681583404541,0.42681559920310974
0.7241044044494629,0.41953617334365845
0.7061693668365479,0.373970091342926
0.7004193663597107,0.3438820540904999
0.7020819187164307,0.34343114495277405
0.6858125925064087,0.36350396275520325
0.6761104464530945,0.3666398525238037
0.682159423828125,0.3441440761089325
0.6409425139427185,0.32295945286750793
0.6286705136299133,0.3060663342475891
0.6321322917938232,0.3202678859233856
0.6344974040985107,0.3322596251964569
0.6154881119728088,0.3096061944961548
0.5993235111236572,0.3268754780292511
0.6109368205070496,0.3111066520214081
0.6000306606292725,0.30490797758102417
0.5731487274169922,0.32026347517967224
0.5707891583442688,0.2947991192340851
0.579983115196228,0.32218030095100403
0.583286702632904,0.2874909043312073
0.557113528251648,0.31069451570510864
0.556292712688446,0.32513585686683655
0.5457282066345215,0.30772194266319275
0.5402407646179199,0.2851925790309906
0.5279814004898071,0.3008289635181427
0.5298560261726379,0.2815352976322174
0.5328774452209473,0.35640183091163635
0.5100608468055725,0.3261459469795227
0.5171571969985962,0.3000927269458771
0.5032712817192078,0.3549111783504486
0.4981337785720825,0.29516008496284485
0.4991559684276581,0.3019394874572754
0.48951977491378784,0.3326776921749115
0.4905988276004791,0.3147008419036865
0.4848499298095703,0.298804372549057
0.47778433561325073,0.2964300215244293
0.47520169615745544,0.2995169162750244
