loss,val_loss
12.819276809692383,6.277115821838379
4.347138404846191,3.000601291656494
2.2636985778808594,1.7694504261016846
1.490220546722412,1.2069512605667114
1.178275227546692,0.8953187465667725
1.0201456546783447,0.7452880144119263
0.9180729985237122,0.6039496064186096
0.8570879697799683,0.549562931060791
0.8367611169815063,0.48986145853996277
0.7976071834564209,0.452509343624115
0.7852593660354614,0.4237166941165924
0.7674874067306519,0.4290672242641449
0.7467216849327087,0.40612083673477173
0.740268349647522,0.3556005656719208
0.7212263345718384,0.4137629568576813
0.6978741884231567,0.3676321804523468
0.6924395561218262,0.3829125761985779
0.6911976337432861,0.35622185468673706
0.682388424873352,0.34196901321411133
0.6674530506134033,0.3150334358215332
0.660944938659668,0.34887054562568665
0.6562111377716064,0.32316967844963074
0.6413114666938782,0.34036383032798767
0.6341511607170105,0.33095407485961914
0.6193840503692627,0.3347064256668091
0.6191816926002502,0.3386700451374054
0.6011090874671936,0.34163698554039
0.5999696254730225,0.3450673222541809
0.5958528518676758,0.33540743589401245
0.5879610180854797,0.31449276208877563
0.5752524137496948,0.31694158911705017
0.5810502171516418,0.32573291659355164
0.569567084312439,0.34153011441230774
0.5634548664093018,0.28519123792648315
0.5611168146133423,0.33640676736831665
0.5559612512588501,0.3399640917778015
0.5462557077407837,0.30479663610458374
0.5333614945411682,0.31139981746673584
0.5177885293960571,0.30538082122802734
0.5277919173240662,0.3279455006122589
0.5169662833213806,0.35235926508903503
0.5098102688789368,0.3234720230102539
0.5060825347900391,0.3301752805709839
0.4931342899799347,0.30187806487083435
0.4919273257255554,0.3109256327152252
0.4884341061115265,0.2935201823711395
0.48240187764167786,0.2766185998916626
0.4838690459728241,0.32887139916419983
0.49564212560653687,0.27518248558044434
0.47222521901130676,0.3194569945335388
