timestamp,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
20240303127200,3,3,12,0.44644036106448554,0.3851972320156362,0.3878953956535858,0.46257356031410546,0.41216543631382263,0.38033421363636477,0.4232481817350364,0.3886987880605485,0.40863804896989664,0.4424449670377516,0.3899697798079331,0.43222944685651443,0.43222944685651443
20240303130800,3,3,13,0.45651072483244143,0.3943318431390661,0.39698149225595847,0.4731701339512246,0.42285727945336493,0.38900277608989153,0.43237162393982764,0.39726671307313866,0.41915261377596313,0.4523256477769836,0.39901383344284447,0.4421144603786853,0.4421144603786853
20240303144400,3,3,14,0.45547029468243516,0.39338809125081353,0.39604275269611666,0.47207533787902095,0.4186071322194115,0.3882053549492288,0.4293672558053129,0.3975947834020376,0.41992007334450165,0.4529762181776281,0.39847488771742645,0.4410931798828991,0.4410931798828991
20240303158000,3,3,15,0.4440705878058,0.3830476614869452,0.38575724163549047,0.4600799585517895,0.40526985780961344,0.37831282380310693,0.41801086116993724,0.38729788440202684,0.4092417140821245,0.44250623046831483,0.3892512115452449,0.4299032904984764,0.4299032904984764
20240303161600,3,3,16,0.4288487948456427,0.3692402993601822,0.37202321131799576,0.44406277648091486,0.38682689929432956,0.3654972799330436,0.4038131597493444,0.3730754675538618,0.3948300448710501,0.4287134949682925,0.37669006208447986,0.4149616624987379,0.4149616624987379
20240303175200,3,3,17,0.4040445007247141,0.3467408558240076,0.3496432638077014,0.4179623758175797,0.3617813353664862,0.34326357784827743,0.38019923918567566,0.3498005915964323,0.3709015804403886,0.4040746379651535,0.35568045134541115,0.3906139042207811,0.3906139042207811
20240303188800,3,3,18,0.39465517229603614,0.33822399725936925,0.34117163883961055,0.4080824238724299,0.35346060519976075,0.3339857789968496,0.36960375668689255,0.34228966353103313,0.3621359288867979,0.3952339236789961,0.3470450630330353,0.3813973912307617,0.3813973912307617
20240303192400,3,3,19,0.40233337583185225,0.3451887311103354,0.34809938253056816,0.41616183898024967,0.3602940075114188,0.34132431176828215,0.3777595553051176,0.34831019179573014,0.3694437744610608,0.40272739687787507,0.3545575455273092,0.3889342734652482,0.3889342734652482
20240303206000,3,3,20,0.40288606184639864,0.3456900607477318,0.3485980495732552,0.41674340467005944,0.36132470522705357,0.3424850852005302,0.37916611162367964,0.34780943474059867,0.3690781940255715,0.40260002688501806,0.3555286706194374,0.3894767870082734,0.3894767870082734
20240303219600,3,3,21,0.4003742088428083,0.34341161272780746,0.3463317025407672,0.41410029902546897,0.358860248468299,0.3399368961624645,0.3766538302822655,0.34568533691416997,0.36671338376023677,0.40024752895093696,0.35333703595733457,0.3870111659564098,0.3870111659564098
