index,quantity,radius_mean,radius_std,hours_mean,hours_std,time_mean,time_std,dead_mean,dead_std,alive_mean,alive_std,left_mean,left_std
0.0,1800.0,4.294246727290106,1.3070575433887697,61.0,0.0,36.318856092599724,7.718740235257335,201.3846153846154,12.499467444276677,52.23076923076923,17.949304019735678,146.3846153846154,13.842734620556298
1.0,1800.0,3.902873406846534,1.1879058888809542,55.0,0.0,41.61715813783499,9.187586952687573,200.23076923076923,13.995350030821205,49.07692307692308,16.050217053224586,150.69230769230768,9.301650931913732
