Unnamed: 0,result,table,_start,_stop,_time,_value,_field,_measurement,bridge_id,connection,host,location,sensor,topic
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T14:00:00Z,27.403291666666668,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T15:00:00Z,34.104541666666684,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T16:00:00Z,36.59787394957984,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T17:00:00Z,48.1135333333333,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T18:00:00Z,61.02175,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T19:00:00Z,62.62078151260508,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T20:00:00Z,68.31289166666666,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T21:00:00Z,72.45487499999997,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T22:00:00Z,74.05334166666663,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T23:00:00Z,77.91301666666669,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T00:00:00Z,79.72869999999999,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T01:00:00Z,82.33660504201677,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T02:00:00Z,83.78417796610171,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T03:00:00Z,86.15249999999997,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T04:00:00Z,88.20851666666667,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T05:00:00Z,88.97927500000002,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T06:00:00Z,86.36794999999998,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T07:00:00Z,75.59580833333334,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T08:00:00Z,61.065616666666656,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T09:00:00Z,49.667916666666656,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T10:00:00Z,42.01403333333333,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T11:00:00Z,38.835037735849056,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T12:00:00Z,37.486358333333335,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T13:00:00Z,34.8450168067227,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T14:00:00Z,37.11446551724137,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T15:00:00Z,46.92464485981307,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T16:00:00Z,61.41151666666667,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T17:00:00Z,52.03489166666667,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T18:00:00Z,66.33990833333333,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T19:00:00Z,70.87429166666668,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T20:00:00Z,75.450525,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T21:00:00Z,70.95674166666664,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T22:00:00Z,63.4547333333333,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T23:00:00Z,68.92855000000002,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T00:00:00Z,71.01992372881357,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T01:00:00Z,80.18702521008406,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T02:00:00Z,82.53823333333334,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T03:00:00Z,79.45920168067225,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T04:00:00Z,82.04956666666665,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T05:00:00Z,80.53125833333334,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
,,3,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-26T06:00:00Z,78.00103361344539,humidity,sensors,19-000000054281,1-wire-i2c,heinz,sensor-board,sht3x,ds28e17ctl/heinz/sensors
