,result,table,_start,_stop,_time,_value,_field,_measurement,bridge_id,connection,host,location,sensor,topic
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T14:00:00Z,39.76642465753425,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T15:00:00Z,38.7288583333333,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T16:00:00Z,38.49345,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T17:00:00Z,38.348449999999985,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T18:00:00Z,34.00242500000001,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T19:00:00Z,30.59441666666667,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T20:00:00Z,28.968958333333333,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T21:00:00Z,27.87131092436975,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T22:00:00Z,26.410691666666676,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-24T23:00:00Z,25.656374999999976,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T00:00:00Z,24.337621848739488,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T01:00:00Z,23.57509243697478,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T02:00:00Z,23.044094017094018,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T03:00:00Z,22.45279166666666,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T04:00:00Z,22.09255000000001,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T05:00:00Z,21.992225,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T06:00:00Z,24.268066666666673,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
,,0,2022-07-24T13:23:07Z,2024-08-25T14:23:07Z,2022-07-25T07:00:00Z,28.383808333333327,temp,sensors,19-0000000532ee,1-wire-i2c,fritz,sensor-board,sht3x,ds28e17ctl/fritz/sensors
